Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Credit_History_Missing,Self_Employed_Missing,LoanAmount_Missing,Total_Income,Log_Total_Income,Log_ApplicantIncome,Log_CoapplicantIncome,Log_LoanAmount,Income_to_Loan_Ratio,EMI,Balance_Income,Has_Many_Dependents
Male,Yes,3,Graduate,No,8750.0,4996.0,130.0,360.0,1.0,Rural,1,0,0,0,13746.0,9.52857589747142,9.076923258535832,8.516593011344206,4.875197323201151,105.73846153846154,1083.3333333333333,12662.666666666666,1
Male,Yes,0,Graduate,No,4310.0,0.0,130.0,360.0,0.35,Semiurban,1,1,0,0,4310.0,8.368925174747135,8.368925174747135,0.0,4.875197323201151,33.15384615384615,1083.3333333333333,3226.666666666667,0
Male,No,0,Graduate,No,3069.0,0.0,71.0,480.0,1.0,Urban,0,0,0,0,3069.0,8.029432840581244,8.029432840581244,0.0,4.276666119016055,43.225352112676056,591.6666666666666,2477.3333333333335,0
Male,Yes,2,Graduate,No,5391.0,0.0,130.0,360.0,1.0,Urban,1,0,0,0,5391.0,8.592671652592143,8.592671652592143,0.0,4.875197323201151,41.46923076923077,1083.3333333333333,4307.666666666667,0
Male,Yes,0,Graduate,No,3333.0,2500.0,128.0,360.0,1.0,Semiurban,1,0,1,0,5833.0,8.671458150427666,8.111928063310739,7.824445930877619,4.859812404361672,45.5703125,1066.6666666666667,4766.333333333333,0
Male,No,0,Graduate,No,5941.0,4232.0,270.0,360.0,1.0,Semiurban,1,0,0,0,10173.0,9.22759072538271,8.689801056022553,8.350666240520924,5.6937321388027,34.36824324324324,2466.6666666666665,7706.333333333334,0
Female,No,0,Graduate,No,6000.0,0.0,156.0,360.0,1.0,Urban,1,0,0,0,6000.0,8.699681400989514,8.699681400989514,0.0,5.056245805348308,38.46153846153846,1300.0,4700.0,0
Male,No,0,Graduate,Yes,7167.0,0.0,128.0,360.0,1.0,Urban,1,0,0,0,7167.0,8.877381954654766,8.877381954654766,0.0,4.859812404361672,55.9921875,1066.6666666666667,6100.333333333333,0
Male,Yes,2,Graduate,No,4566.0,0.0,100.0,360.0,1.0,Urban,0,0,0,0,4566.0,8.426611813185,8.426611813185,0.0,4.61512051684126,45.66,833.3333333333334,3732.6666666666665,0
Male,No,1,Graduate,No,3667.0,0.0,113.0,180.0,1.0,Urban,1,0,1,0,3667.0,8.207401833376355,8.207401833376355,0.0,4.736198448394496,32.45132743362832,941.6666666666666,2725.3333333333335,0
Male,No,0,Not Graduate,No,2346.0,1600.0,132.0,360.0,1.0,Semiurban,1,0,0,0,3946.0,8.280711075662847,7.760893195851024,7.3783837129967145,4.890349128221754,29.893939393939394,1100.0,2846.0,0
Male,Yes,0,Not Graduate,No,3010.0,3136.0,132.0,360.0,0.0,Urban,0,0,0,1,6146.0,8.72371943690701,8.010027528481734,8.051022208190679,4.890349128221754,46.56060606060606,1100.0,5046.0,0
Male,Yes,0,Graduate,No,2333.0,2417.0,136.0,360.0,1.0,Urban,1,0,0,0,4750.0,8.46611040118692,7.755338812846501,7.790696031174738,4.919980925828125,34.9264705882353,1133.3333333333333,3616.666666666667,0
Male,Yes,0,Graduate,No,5488.0,0.0,125.0,360.0,1.0,Rural,1,0,0,0,5488.0,8.610501368549889,8.610501368549889,0.0,4.836281906951478,43.904,1041.6666666666667,4446.333333333333,0
Male,No,3,Graduate,No,9167.0,0.0,185.0,360.0,1.0,Rural,1,0,0,0,9167.0,9.12347443895452,9.12347443895452,0.0,5.225746673713202,49.55135135135135,1541.6666666666667,7625.333333333333,1
Male,Yes,3,Graduate,No,9504.0,0.0,270.0,360.0,1.0,Rural,1,0,0,0,9504.0,9.15957325492253,9.15957325492253,0.0,5.62040086571715,34.56,2291.6666666666665,7212.333333333334,1
Male,Yes,0,Graduate,No,2583.0,2115.0,120.0,360.0,0.88,Urban,1,1,0,0,4698.0,8.455104999102815,7.857093864902493,7.65728279297819,4.795790545596741,39.15,1000.0,3698.0,0
Male,Yes,2,Not Graduate,No,1993.0,1625.0,113.0,180.0,1.0,Semiurban,1,0,0,0,3618.0,8.193953023563742,7.597897950521784,7.3938782901077555,4.736198448394496,32.017699115044245,941.6666666666666,2676.3333333333335,0
Male,Yes,2,Graduate,No,3100.0,1400.0,113.0,360.0,1.0,Urban,1,0,0,0,4500.0,8.412054873292933,8.03947991910045,7.244941546337007,4.736198448394496,39.823008849557525,941.6666666666666,3558.3333333333335,0
Male,Yes,2,Graduate,No,3276.0,484.0,135.0,360.0,0.84,Semiurban,1,1,0,0,3760.0,8.232440158470336,8.094683648698815,6.184148890937483,4.912654885736052,27.85185185185185,1125.0,2635.0,0
Female,No,0,Graduate,No,3180.0,0.0,71.0,360.0,0.0,Urban,0,0,0,0,3180.0,8.064950891749143,8.064950891749143,0.0,4.276666119016055,44.7887323943662,591.6666666666666,2588.3333333333335,0
Male,Yes,0,Graduate,No,3033.0,1459.0,95.0,360.0,1.0,Urban,1,0,0,0,4492.0,8.41027590907016,8.017637159908478,7.286191714702382,4.564348191467836,47.28421052631579,791.6666666666666,3700.3333333333335,0
Male,No,0,Not Graduate,No,3902.0,1666.0,109.0,360.0,1.0,Rural,1,0,0,0,5568.0,8.624970783589669,8.269500767180615,7.418780882750794,4.700480365792417,51.08256880733945,908.3333333333334,4659.666666666667,0
Female,No,0,Graduate,No,1500.0,1800.0,103.0,360.0,0.0,Semiurban,0,0,0,0,3300.0,8.101980731853192,7.313886831633462,7.496097345175956,4.6443908991413725,32.03883495145631,858.3333333333334,2441.6666666666665,0
Male,Yes,2,Not Graduate,No,2889.0,0.0,45.0,180.0,0.0,Urban,0,0,0,0,2889.0,7.969011781106478,7.969011781106478,0.0,3.828641396489095,64.2,375.0,2514.0,0
Male,No,0,Not Graduate,No,2755.0,0.0,65.0,300.0,1.0,Rural,0,0,0,0,2755.0,7.9215356321335495,7.9215356321335495,0.0,4.189654742026425,42.38461538461539,541.6666666666666,2213.3333333333335,0
Male,No,0,Graduate,No,2500.0,5743.125,103.0,360.0,1.0,Semiurban,1,0,0,0,22500.0,10.021315031649332,7.824445930877619,9.90353755128617,4.6443908991413725,218.44660194174756,858.3333333333334,21641.666666666668,0
Female,No,0,Not Graduate,No,1963.0,0.0,53.0,360.0,1.0,Semiurban,1,0,0,0,1963.0,7.582738488914411,7.582738488914411,0.0,3.9889840465642745,37.0377358490566,441.6666666666667,1521.3333333333333,0
Female,No,0,Graduate,Yes,7441.0,0.0,194.0,360.0,1.0,Rural,0,0,0,0,7441.0,8.914894908906568,8.914894908906568,0.0,5.272999558563747,38.355670103092784,1616.6666666666667,5824.333333333333,0
Female,No,0,Graduate,No,4547.0,0.0,115.0,360.0,1.0,Semiurban,1,0,0,0,4547.0,8.422442854870427,8.422442854870427,0.0,4.7535901911063645,39.53913043478261,958.3333333333334,3588.6666666666665,0
Male,Yes,0,Not Graduate,No,2167.0,2400.0,115.0,360.0,1.0,Urban,1,0,0,0,4567.0,8.426830751335846,7.681560362559537,7.783640596221253,4.7535901911063645,39.71304347826087,958.3333333333334,3608.6666666666665,0
Female,No,0,Not Graduate,No,2213.0,0.0,66.0,360.0,1.0,Rural,1,0,0,0,2213.0,7.7025561132685825,7.7025561132685825,0.0,4.204692619390966,33.53030303030303,550.0,1663.0,0
Male,Yes,1,Graduate,No,8300.0,0.0,152.0,300.0,0.0,Semiurban,0,0,0,0,8300.0,9.024131268455035,9.024131268455035,0.0,5.030437921392435,54.60526315789474,1266.6666666666667,7033.333333333333,0
Male,Yes,3,Graduate,No,10171.25,0.0,270.0,360.0,0.0,Rural,0,0,0,0,81000.0,11.302216779257382,11.302216779257382,0.0,5.8888779583328805,225.0,3000.0,78000.0,1
Female,No,1,Not Graduate,Yes,3867.0,0.0,62.0,360.0,1.0,Semiurban,0,0,0,0,3867.0,8.260492856573185,8.260492856573185,0.0,4.143134726391533,62.37096774193548,516.6666666666666,3350.3333333333335,0
Male,Yes,0,Graduate,No,6256.0,0.0,160.0,360.0,0.94,Urban,1,1,1,0,6256.0,8.741456115998364,8.741456115998364,0.0,5.081404364984463,39.1,1333.3333333333333,4922.666666666667,0
Male,Yes,0,Not Graduate,No,6096.0,0.0,218.0,360.0,0.0,Rural,0,0,0,0,6096.0,8.715552125907816,8.715552125907816,0.0,5.389071729816501,27.96330275229358,1816.6666666666667,4279.333333333333,0
Male,Yes,0,Not Graduate,No,2253.0,2033.0,110.0,360.0,1.0,Rural,1,0,0,0,4286.0,8.363342466597977,7.720461694599722,7.617759576608505,4.709530201312334,38.96363636363636,916.6666666666666,3369.3333333333335,0
Female,Yes,0,Not Graduate,No,2149.0,3237.0,178.0,360.0,0.0,Semiurban,0,0,0,0,5386.0,8.591743922680534,7.673223121121708,8.08271113423758,5.187385805840755,30.258426966292134,1483.3333333333333,3902.666666666667,0
Female,No,0,Graduate,No,2995.0,0.0,60.0,360.0,1.0,Urban,1,0,0,0,2995.0,8.005033344637111,8.005033344637111,0.0,4.110873864173311,49.916666666666664,500.0,2495.0,0
Female,No,1,Graduate,No,2600.0,0.0,160.0,360.0,1.0,Urban,0,0,0,0,2600.0,7.8636512654486515,7.8636512654486515,0.0,5.081404364984463,16.25,1333.3333333333333,1266.6666666666667,0
Male,Yes,2,Graduate,Yes,1600.0,5743.125,239.0,360.0,1.0,Urban,0,0,0,0,21600.0,9.980494888896912,7.3783837129967145,9.90353755128617,5.480638923341991,90.3765690376569,1991.6666666666667,19608.333333333332,0
Male,Yes,0,Graduate,No,1025.0,2773.0,112.0,360.0,1.0,Rural,1,0,0,0,3798.0,8.242493153187626,6.933423025730715,7.928045600874777,4.727387818712341,33.910714285714285,933.3333333333334,2864.6666666666665,0
Male,Yes,0,Graduate,No,3246.0,1417.0,138.0,360.0,1.0,Semiurban,1,0,0,0,4663.0,8.447628728030327,8.085486772102845,7.257002707092073,4.9344739331306915,33.789855072463766,1150.0,3513.0,0
Male,Yes,0,Graduate,No,5829.0,0.0,138.0,360.0,1.0,Rural,1,0,0,0,5829.0,8.670772279344538,8.670772279344538,0.0,4.9344739331306915,42.23913043478261,1150.0,4679.0,0
Female,No,0,Not Graduate,No,2720.0,0.0,80.0,360.0,0.0,Urban,0,0,0,0,2720.0,7.908754738783246,7.908754738783246,0.0,4.394449154672439,34.0,666.6666666666666,2053.3333333333335,0
Male,Yes,0,Graduate,No,1820.0,1719.0,100.0,360.0,1.0,Urban,1,0,0,0,3539.0,8.17188200612782,7.507141079727608,7.450079569807499,4.61512051684126,35.39,833.3333333333334,2705.6666666666665,0
Male,Yes,1,Graduate,No,7250.0,1667.0,110.0,360.0,0.0,Urban,0,0,0,0,8917.0,9.095826985187422,8.888894669371593,7.419380582918692,4.709530201312334,81.06363636363636,916.6666666666666,8000.333333333333,0
Male,Yes,0,Graduate,No,10171.25,0.0,96.0,360.0,1.0,Semiurban,1,0,0,0,14880.0,9.60784051043005,9.60784051043005,0.0,4.574710978503383,155.0,800.0,14080.0,0
Male,Yes,0,Graduate,No,2666.0,4300.0,121.0,360.0,1.0,Rural,1,0,0,0,6966.0,8.848939995030118,7.888709524182015,8.366602832783736,4.804021044733257,57.570247933884296,1008.3333333333334,5957.666666666667,0
Female,No,1,Not Graduate,No,4606.0,0.0,81.0,360.0,1.0,Rural,0,0,0,0,4606.0,8.435332164935916,8.435332164935916,0.0,4.406719247264253,56.864197530864196,675.0,3931.0,0
Male,Yes,2,Graduate,No,5935.0,0.0,133.0,360.0,1.0,Semiurban,1,0,0,0,5935.0,8.688790784847216,8.688790784847216,0.0,4.897839799950911,44.62406015037594,1108.3333333333333,4826.666666666667,0
Male,Yes,0,Graduate,No,2920.0,16.12000084,87.0,360.0,1.0,Rural,1,0,0,0,2936.12000084,7.9851847886683345,7.979681302387741,2.8402474197790153,4.477336814478207,33.74850575678161,725.0,2211.12000084,0
Male,No,0,Not Graduate,No,2717.0,0.0,60.0,180.0,1.0,Urban,1,0,0,0,2717.0,7.907651594711089,7.907651594711089,0.0,4.110873864173311,45.28333333333333,500.0,2217.0,0
Female,No,1,Graduate,Yes,8624.0,0.0,150.0,360.0,1.0,Semiurban,1,0,0,0,8624.0,9.062420241899561,9.062420241899561,0.0,5.017279836814924,57.49333333333333,1250.0,7374.0,0
Male,No,0,Graduate,No,6500.0,0.0,105.0,360.0,0.0,Rural,0,0,0,0,6500.0,8.77971129020447,8.77971129020447,0.0,4.663439094112067,61.904761904761905,875.0,5625.0,0
Male,No,0,Graduate,No,10171.25,0.0,270.0,360.0,1.0,Semiurban,1,0,1,0,12876.0,9.463198053273784,9.463198053273784,0.0,6.0063531596017325,31.79259259259259,3375.0,9501.0,0
Male,Yes,0,Graduate,No,2425.0,2340.0,143.0,360.0,1.0,Semiurban,1,0,0,0,4765.0,8.469262657658687,7.793999089503996,7.75833346749091,4.969813299576001,33.32167832167832,1191.6666666666667,3573.333333333333,0
Male,No,0,Graduate,No,3750.0,0.0,100.0,360.0,1.0,Urban,1,0,0,0,3750.0,8.229777750081887,8.229777750081887,0.0,4.61512051684126,37.5,833.3333333333334,2916.6666666666665,0
Female,No,0,Graduate,No,10047.0,0.0,100.0,240.0,1.0,Semiurban,1,0,0,1,10047.0,9.21512888870798,9.21512888870798,0.0,4.61512051684126,100.47,833.3333333333334,9213.666666666666,0
Male,No,0,Graduate,No,1926.0,1851.0,50.0,360.0,1.0,Semiurban,1,0,0,0,3777.0,8.236950048061455,7.563719668414366,7.524021415206125,3.9318256327243257,75.54,416.6666666666667,3360.3333333333335,0
Male,Yes,0,Graduate,No,2213.0,1125.0,50.0,360.0,1.0,Urban,1,0,0,1,3338.0,8.113426639943654,7.7025561132685825,7.026426808699636,3.9318256327243257,66.76,416.6666666666667,2921.3333333333335,0
Male,No,0,Graduate,Yes,10171.25,0.0,187.0,360.0,0.0,Urban,0,0,0,0,10416.0,9.251194365984448,9.251194365984448,0.0,5.236441962829949,55.70053475935829,1558.3333333333333,8857.666666666666,0
Female,Yes,0,Not Graduate,Yes,7142.0,0.0,138.0,360.0,1.0,Rural,1,0,0,0,7142.0,8.873888135154973,8.873888135154973,0.0,4.9344739331306915,51.7536231884058,1150.0,5992.0,0
Male,No,0,Graduate,No,3660.0,5064.0,187.0,360.0,1.0,Semiurban,1,0,0,0,8724.0,9.073947747070628,8.205491613120236,8.530109416682784,5.236441962829949,46.6524064171123,1558.3333333333333,7165.666666666667,0
Male,Yes,0,Graduate,No,7901.0,1833.0,180.0,360.0,1.0,Rural,1,0,0,0,9734.0,9.1834829178063,8.974871170971337,7.51425465281641,5.198497031265826,54.077777777777776,1500.0,8234.0,0
Male,No,3,Not Graduate,No,4707.0,1993.0,148.0,360.0,1.0,Semiurban,1,0,0,0,6700.0,8.81001204797317,8.457018468380168,7.597897950521784,5.003946305945459,45.270270270270274,1233.3333333333333,5466.666666666667,1
Male,No,1,Graduate,No,10171.25,0.0,152.0,360.0,1.0,Semiurban,1,0,0,0,37719.0,10.537945736747394,10.537945736747394,0.0,5.030437921392435,248.15131578947367,1266.6666666666667,36452.333333333336,0
Male,Yes,0,Graduate,No,7333.0,5743.125,175.0,300.0,0.61,Rural,1,1,0,0,15666.0,9.659311868393488,8.900276348631271,9.0280988119824,5.170483995038151,89.52,1458.3333333333333,14207.666666666666,0
Male,Yes,1,Graduate,Yes,3466.0,1210.0,130.0,360.0,1.0,Rural,1,0,0,0,4676.0,8.450412157725886,8.151044945685024,7.099201743553092,4.875197323201151,35.96923076923077,1083.3333333333333,3592.666666666667,0
Male,Yes,2,Not Graduate,No,4652.0,0.0,110.0,360.0,1.0,Rural,1,0,0,0,4652.0,8.445267451844648,8.445267451844648,0.0,4.709530201312334,42.29090909090909,916.6666666666666,3735.3333333333335,0
Male,Yes,0,Graduate,No,3539.0,1376.0,55.0,360.0,1.0,Rural,0,0,1,0,4915.0,8.500250470685925,8.17188200612782,7.227662498728654,4.02535169073515,89.36363636363636,458.3333333333333,4456.666666666667,0
Male,Yes,2,Graduate,No,3340.0,1710.0,150.0,360.0,0.0,Rural,0,0,0,0,5050.0,8.527341522468053,8.114025442356757,7.444833273892193,5.017279836814924,33.666666666666664,1250.0,3800.0,0
Male,No,1,Not Graduate,Yes,2769.0,1542.0,190.0,360.0,0.69,Semiurban,0,1,0,0,4311.0,8.369157112588834,7.926602599181384,7.341483852363161,5.25227342804663,22.689473684210526,1583.3333333333333,2727.666666666667,0
Male,Yes,2,Not Graduate,No,2309.0,1255.0,125.0,360.0,0.0,Rural,0,0,0,0,3564.0,8.178919332848396,7.745002803515839,7.135687347028144,4.836281906951478,28.512,1041.6666666666667,2522.333333333333,0
Male,Yes,2,Not Graduate,No,1958.0,1456.0,60.0,300.0,0.76,Urban,1,1,0,0,3414.0,8.13593277200489,7.580189417944541,7.284134806195205,4.110873864173311,56.9,500.0,2914.0,0
Male,Yes,0,Graduate,No,3948.0,1733.0,149.0,360.0,0.0,Rural,0,0,0,0,5681.0,8.645058562414134,8.28121766128665,7.458186157340487,5.0106352940962555,38.12751677852349,1241.6666666666667,4439.333333333333,0
Male,Yes,0,Graduate,No,2483.0,2466.0,90.0,180.0,0.0,Rural,1,0,0,0,4949.0,8.507142855562735,7.81762544305337,7.810758116529357,4.51085950651685,54.98888888888889,750.0,4199.0,0
Male,No,0,Graduate,Yes,7085.0,0.0,84.0,360.0,1.0,Semiurban,1,0,0,0,7085.0,8.865876285425417,8.865876285425417,0.0,4.442651256490317,84.3452380952381,700.0,6385.0,0
Male,Yes,2,Graduate,No,3859.0,0.0,96.0,360.0,1.0,Semiurban,1,0,0,0,3859.0,8.258422462458876,8.258422462458876,0.0,4.574710978503383,40.197916666666664,800.0,3059.0,0
Male,Yes,0,Graduate,No,4301.0,0.0,118.0,360.0,1.0,Urban,1,0,0,0,4301.0,8.366835309827675,8.366835309827675,0.0,4.77912349311153,36.44915254237288,983.3333333333334,3317.6666666666665,0
Male,Yes,0,Graduate,No,3708.0,2569.0,173.0,360.0,1.0,Urban,0,0,0,0,6277.0,8.744806737401898,8.21851757748959,7.851661177889265,5.159055299214529,36.283236994219656,1441.6666666666667,4835.333333333333,0
Male,No,2,Graduate,No,4354.0,0.0,136.0,360.0,1.0,Rural,1,0,0,0,4354.0,8.379079889286603,8.379079889286603,0.0,4.919980925828125,32.01470588235294,1133.3333333333333,3220.666666666667,0
Male,Yes,0,Graduate,No,8334.0,0.0,160.0,360.0,1.0,Semiurban,0,0,0,0,8334.0,9.028218795184895,9.028218795184895,0.0,5.081404364984463,52.0875,1333.3333333333333,7000.666666666667,0
Male,Yes,0,Graduate,Yes,2083.0,4083.0,160.0,360.0,0.8,Semiurban,1,1,0,0,6166.0,8.726967774991493,7.642044402873258,8.314832179284556,5.081404364984463,38.5375,1333.3333333333333,4832.666666666667,0
Male,Yes,3,Graduate,No,7740.0,0.0,128.0,180.0,1.0,Urban,1,0,0,0,7740.0,8.954286157204713,8.954286157204713,0.0,4.859812404361672,60.46875,1066.6666666666667,6673.333333333333,1
Male,Yes,0,Graduate,No,3015.0,2188.0,153.0,360.0,1.0,Rural,1,0,0,0,5203.0,8.557182839632397,8.011686729127847,7.691200097522863,5.0369526024136295,34.00653594771242,1275.0,3928.0,0
Female,No,1,Not Graduate,No,5191.0,0.0,132.0,360.0,1.0,Semiurban,1,0,1,0,5191.0,8.554874258383926,8.554874258383926,0.0,4.890349128221754,39.32575757575758,1100.0,4091.0,0
Male,No,0,Graduate,No,4166.0,0.0,98.0,360.0,0.0,Semiurban,0,0,0,0,4166.0,8.334951631422454,8.334951631422454,0.0,4.59511985013459,42.51020408163265,816.6666666666666,3349.3333333333335,0
Male,No,0,Graduate,No,6000.0,0.0,140.0,360.0,1.0,Rural,1,0,0,0,6000.0,8.699681400989514,8.699681400989514,0.0,4.948759890378168,42.857142857142854,1166.6666666666667,4833.333333333333,0
Male,Yes,3,Not Graduate,No,2947.0,1664.0,70.0,180.0,0.0,Urban,0,0,0,0,4611.0,8.436416881388949,7.988882253309227,7.417580402414544,4.2626798770413155,65.87142857142857,583.3333333333334,4027.6666666666665,1
Male,Yes,0,Graduate,No,10171.25,0.0,110.0,360.0,1.0,Semiurban,1,0,0,0,16692.0,9.722744748855389,9.722744748855389,0.0,4.709530201312334,151.74545454545455,916.6666666666666,15775.333333333334,0
Female,Yes,2,Not Graduate,No,210.0,2917.0,98.0,360.0,1.0,Semiurban,1,0,1,0,3127.0,8.048149101665201,5.351858133476067,7.978653729082731,4.59511985013459,31.908163265306122,816.6666666666666,2310.3333333333335,0
Male,Yes,0,Graduate,No,4333.0,2451.0,110.0,360.0,1.0,Urban,0,0,0,0,6784.0,8.82246957226897,8.374246182096304,7.804659297056102,4.709530201312334,61.67272727272727,916.6666666666666,5867.333333333333,0
Male,Yes,1,Graduate,Yes,3450.0,2079.0,162.0,360.0,1.0,Semiurban,1,0,0,0,5529.0,8.61794309451638,8.146419323098003,7.640123172695364,5.093750200806762,34.129629629629626,1350.0,4179.0,0
Male,Yes,1,Not Graduate,No,2653.0,1500.0,113.0,180.0,0.0,Rural,0,0,0,0,4153.0,8.331827004436057,7.8838232148921525,7.313886831633462,4.736198448394496,36.75221238938053,941.6666666666666,3211.3333333333335,0
Male,Yes,3,Graduate,No,4691.0,0.0,100.0,360.0,1.0,Semiurban,1,0,0,0,4691.0,8.453614209773367,8.453614209773367,0.0,4.61512051684126,46.91,833.3333333333334,3857.6666666666665,1
Female,No,0,Graduate,Yes,2500.0,0.0,93.0,360.0,0.92,Urban,1,1,0,0,2500.0,7.824445930877619,7.824445930877619,0.0,4.543294782270004,26.881720430107528,775.0,1725.0,0
Male,No,2,Graduate,No,5532.0,4648.0,162.0,360.0,1.0,Rural,1,0,0,0,10180.0,9.228278517107196,8.618485442898109,8.444407421690585,5.093750200806762,62.839506172839506,1350.0,8830.0,0
Male,Yes,2,Graduate,Yes,10171.25,1014.0,150.0,360.0,1.0,Rural,1,0,0,0,17539.0,9.772239265926174,9.71269017726113,6.922643891475888,5.017279836814924,116.92666666666666,1250.0,16289.0,0
Male,Yes,2,Graduate,No,6700.0,1750.0,230.0,300.0,1.0,Semiurban,1,0,0,0,8450.0,9.042040056544483,8.81001204797317,7.467942332285852,5.442417710521793,36.73913043478261,1916.6666666666667,6533.333333333333,0
Male,Yes,2,Graduate,No,2873.0,1872.0,132.0,360.0,0.0,Semiurban,0,0,0,0,4745.0,8.465057436995709,7.96346006663897,7.5352967024440884,4.890349128221754,35.946969696969695,1100.0,3645.0,0
Male,Yes,1,Graduate,Yes,10171.25,2250.0,86.0,360.0,1.0,Semiurban,1,0,0,0,18917.0,9.847869128773116,9.721245992542345,7.719129840906732,4.465908118654584,219.96511627906978,716.6666666666666,18200.333333333332,0
Male,Yes,2,Graduate,No,2947.0,1603.0,86.0,360.0,1.0,Urban,0,0,0,1,4550.0,8.423102268016642,7.988882253309227,7.38025578842646,4.465908118654584,52.906976744186046,716.6666666666666,3833.3333333333335,0
Female,No,0,Not Graduate,No,4350.0,0.0,154.0,360.0,1.0,Rural,1,0,0,0,4350.0,8.37816098272068,8.37816098272068,0.0,5.043425116919247,28.246753246753247,1283.3333333333333,3066.666666666667,0
Male,Yes,3,Not Graduate,No,3095.0,0.0,113.0,360.0,1.0,Rural,1,0,0,0,3095.0,8.037866234709618,8.037866234709618,0.0,4.736198448394496,27.38938053097345,941.6666666666666,2153.3333333333335,1
Male,Yes,0,Graduate,No,2083.0,3150.0,128.0,360.0,1.0,Semiurban,1,0,0,0,5233.0,8.562931083090092,7.642044402873258,8.055475141757274,4.859812404361672,40.8828125,1066.6666666666667,4166.333333333333,0
Male,Yes,0,Graduate,No,10171.25,0.0,234.0,360.0,1.0,Semiurban,1,0,0,0,10833.0,9.290444616217844,9.290444616217844,0.0,5.459585514144159,46.294871794871796,1950.0,8883.0,0
Male,Yes,2,Graduate,No,8333.0,0.0,246.0,360.0,1.0,Semiurban,1,0,0,0,8333.0,9.0280988119824,9.0280988119824,0.0,5.5093883366279774,33.8739837398374,2050.0,6283.0,0
Male,Yes,1,Not Graduate,No,1958.0,2436.0,131.0,360.0,1.0,Rural,1,0,0,0,4394.0,8.388222810119277,7.580189417944541,7.798523053625206,4.882801922586371,33.541984732824424,1091.6666666666667,3302.333333333333,0
Male,No,2,Graduate,No,3547.0,0.0,80.0,360.0,0.0,Rural,0,0,0,0,3547.0,8.17413934342947,8.17413934342947,0.0,4.394449154672439,44.3375,666.6666666666666,2880.3333333333335,0
Male,Yes,1,Graduate,No,10171.25,0.0,270.0,360.0,1.0,Urban,0,0,0,0,18333.0,9.816512538521721,9.816512538521721,0.0,6.2166061010848646,36.666,4166.666666666667,14166.333333333332,0
Male,Yes,2,Graduate,Yes,4583.0,2083.0,160.0,360.0,1.0,Semiurban,1,0,0,0,6666.0,8.80492526261806,8.430327258394575,7.642044402873258,5.081404364984463,41.6625,1333.3333333333333,5332.666666666667,0
Male,No,0,Graduate,No,2435.0,0.0,75.0,360.0,1.0,Urban,0,0,0,0,2435.0,7.798112628829788,7.798112628829788,0.0,4.330733340286331,32.46666666666667,625.0,1810.0,0
Male,No,0,Not Graduate,No,2699.0,2785.0,96.0,360.0,0.94,Semiurban,1,1,0,0,5484.0,8.609772372709331,7.90100705199242,7.932362154339751,4.574710978503383,57.125,800.0,4684.0,0
Male,Yes,1,Not Graduate,No,5333.0,1131.0,186.0,360.0,0.71,Urban,1,1,0,0,6464.0,8.774158291205957,8.58185670474196,7.0317412587631285,5.231108616854587,34.75268817204301,1550.0,4914.0,0
Male,No,0,Not Graduate,No,3691.0,0.0,110.0,360.0,1.0,Rural,1,0,0,0,3691.0,8.213923595622743,8.213923595622743,0.0,4.709530201312334,33.554545454545455,916.6666666666666,2774.3333333333335,0
Female,No,0,Not Graduate,Yes,10171.25,0.0,225.0,360.0,1.0,Semiurban,1,0,0,0,17263.0,9.756378687497916,9.756378687497916,0.0,5.420534999272286,76.72444444444444,1875.0,15388.0,0
Male,Yes,0,Graduate,No,3597.0,2157.0,119.0,360.0,0.0,Rural,0,0,0,0,5754.0,8.657824321155983,8.188133414510478,7.67693714581808,4.787491742782046,48.35294117647059,991.6666666666666,4762.333333333333,0
Female,Yes,1,Graduate,No,3326.0,913.0,105.0,84.0,1.0,Semiurban,1,0,0,0,4239.0,8.352318548226004,8.109826276018477,6.81783057145415,4.663439094112067,40.371428571428574,875.0,3364.0,0
Male,Yes,0,Not Graduate,No,2600.0,1700.0,107.0,360.0,1.0,Rural,1,0,0,0,4300.0,8.366602832783736,7.8636512654486515,7.438971592395862,4.68213122712422,40.18691588785047,891.6666666666666,3408.3333333333335,0
Male,Yes,0,Graduate,No,4625.0,2857.0,111.0,12.0,0.98,Urban,1,1,0,0,7482.0,8.920389060080359,8.439447842791385,7.957877358489813,4.718498871295094,67.4054054054054,925.0,6557.0,0
Male,Yes,1,Graduate,Yes,2895.0,0.0,95.0,360.0,1.0,Semiurban,1,0,0,0,2895.0,7.971085753505607,7.971085753505607,0.0,4.564348191467836,30.473684210526315,791.6666666666666,2103.3333333333335,0
Male,No,0,Graduate,No,6283.0,4416.0,209.0,360.0,0.0,Rural,0,0,0,0,10699.0,9.277999020449997,8.745761999375512,8.393216011596527,5.3471075307174685,51.19138755980861,1741.6666666666667,8957.333333333334,0
Female,No,0,Graduate,No,645.0,3683.0,113.0,480.0,1.0,Rural,1,0,0,0,4328.0,8.37309184744198,6.470799503782602,8.211754397375197,4.736198448394496,38.30088495575221,941.6666666666666,3386.3333333333335,0
Female,No,0,Graduate,No,3159.0,0.0,100.0,360.0,1.0,Semiurban,1,0,0,0,3159.0,8.058327306580958,8.058327306580958,0.0,4.61512051684126,31.59,833.3333333333334,2325.6666666666665,0
